N225.Open,N225.High,N225.Low,N225.Close,N225.Volume,N225.Adjusted,HSI.Open,HSI.High,HSI.Low,HSI.Close,HSI.Volume,HSI.Adjusted,BSESN.Open,BSESN.High,BSESN.Low,BSESN.Close,BSESN.Volume,BSESN.Adjusted,NSEI.Open,NSEI.High,NSEI.Low,NSEI.Close,NSEI.Volume,NSEI.Adjusted,AORD.Open,AORD.High,AORD.Low,AORD.Close,AORD.Volume,AORD.Adjusted
19907.080078,20113.730469,19280.019531,19646.240234,1876000000,19646.240234,27326.039063,28127.900391,26863.710938,27970.300781,47152524300,27970.300781,32579.800781,32686.480469,31128.019531,31730.490234,241300,31730.490234,10101.049805,10137.849609,9685.549805,9917.900391,4168000,9917.900391,5773.899902,5852.700195,5711.700195,5776.299805,19994391200,5776.299805
19733.570313,20481.269531,19239.519531,20356.279297,1807500000,20356.279297,28015.220703,28248.119141,27300.369141,27554.300781,34006627000,27554.300781,31769.339844,32524.109375,31081.830078,31283.720703,233900,31283.720703,9937.650391,10178.950195,9687.549805,9788.599609,4165300,9788.599609,5776.299805,5835.700195,5702.200195,5744.899902,15795779200,5744.899902
20400.509766,22086.880859,20363.279297,22011.609375,1872800000,22011.609375,27884.210938,28798.779297,27737.380859,28245.539063,36453138400,28245.539063,31537.810547,33340.171875,31440.480469,33213.128906,209400,33213.128906,9893.299805,10384.5,9831.049805,10335.299805,4500300,10335.299805,5744.899902,6003.200195,5717.700195,5976.399902,16222442900,5976.399902
22144.919922,23382.150391,21972.339844,22724.960938,1981200000,22724.960938,28387.550781,30199.689453,28137.769531,29177.349609,42264399600,29177.349609,33344.230469,33865.949219,32683.589844,33149.351563,718100,33149.351563,10390.349609,10490.450195,10094,10226.549805,4650900,10226.549805,5976.399902,6124.700195,5976.399902,6057.200195,17026893200,6057.200195
22916.929688,22994.330078,22119.210938,22764.939453,1539000000,22764.939453,29261.310547,29997.960938,28134.929688,29919.150391,33816384100,29919.150391,33247.660156,34137.96875,32565.160156,34056.828125,252700,34056.828125,10263.700195,10552.400391,10033.349609,10530.700195,3504400,10530.700195,6057.200195,6193,6023.5,6167.299805,15342066000,6167.299805
23073.730469,24129.339844,23065.199219,23098.289063,1606300000,23098.289063,30028.289063,33484.078125,30028.289063,32887.269531,65422943900,32887.269531,34059.988281,36443.980469,33703.371094,35965.019531,382500,35965.019531,10477.549805,11171.549805,10404.650391,11027.700195,4560600,11027.700195,6167.299805,6256.5,6103.899902,6146.5,16152513000,6146.5
23276.099609,23492.769531,20950.150391,22068.240234,1840200000,22068.240234,32950.300781,33048.039063,29129.259766,30844.720703,51985739100,30844.720703,36048.988281,36256.828125,33482.808594,34184.039063,342600,34184.039063,11044.549805,11117.349609,10276.299805,10492.849609,4389900,10492.849609,6146.5,6229.799805,5887.299805,6117.299805,17390365400,6117.299805
21901.130859,21971.160156,20347.490234,21454.300781,1732700000,21454.300781,30476.990234,31978.140625,29819.630859,30093.380859,44458615200,30093.380859,34141.21875,34278.628906,32483.839844,32968.679688,266400,32968.679688,10479.950195,10525.5,9951.900391,10113.700195,4389100,10113.700195,6117.299805,6130.700195,5861.899902,5868.899902,18092533800,5868.899902
21441.570313,22495.560547,21056.019531,22467.869141,1386000000,22467.869141,29927.880859,31094.109375,29518.689453,30808.449219,34848642500,30808.449219,33030.871094,35213.300781,32972.558594,35160.359375,227700,35160.359375,10151.650391,10759,10111.299805,10739.349609,4499400,10739.349609,5868.899902,6079.299805,5834,6071.600098,16235024000,6071.600098
22453.419922,23050.390625,21931.650391,22201.820313,1607600000,22201.820313,30782.210938,31592.560547,29791.869141,30468.560547,37856201400,30468.560547,35328.910156,35993.53125,34302.890625,35322.378906,239400,35322.378906,10783.849609,10929.200195,10417.799805,10736.150391,5142500,10736.150391,6071.600098,6245.899902,6067.899902,6123.5,20106627400,6123.5
22126.25,23011.570313,22038.400391,22304.509766,1513500000,22304.509766,30548.779297,31521.130859,28169.099609,28955.109375,42599949800,28955.109375,35373.980469,35877.410156,34784.679688,35423.480469,321000,35423.480469,10738.450195,10893.25,10550.900391,10714.299805,4683800,10714.299805,6123.5,6347.799805,6086.799805,6289.700195,23047771300,6289.700195
22233.800781,22949.320313,21462.949219,22553.720703,1523800000,22553.720703,28617,29083.400391,27745.849609,28583.009766,37645679300,28583.009766,35545.21875,37644.589844,35106.570313,37606.578125,273300,37606.578125,10732.349609,11366,10604.650391,11356.5,4648500,11356.5,6289.700195,6394.299805,6265.200195,6366.200195,15439821800,6366.200195
22642.179688,23032.169922,21851.320313,22865.150391,1515200000,22865.150391,28756.720703,28772.800781,26871.109375,27888.550781,37508015600,27888.550781,37643.871094,38989.648438,37128.988281,38645.070313,263300,38645.070313,11359.799805,11760.200195,11234.950195,11680.5,4923000,11680.5,6366.200195,6481.299805,6323,6427.799805,19423294300,6427.799805
22819.169922,24286.099609,22172.900391,24120.039063,1447600000,24120.039063,27809.449219,28031.810547,26219.560547,27788.519531,35529393300,27788.519531,38915.910156,38934.351563,35985.628906,36227.140625,305800,36227.140625,11751.799805,11751.799805,10850.299805,10930.450195,5151800,10930.450195,6427.799805,6441.299805,6211.600098,6325.5,17158995000,6325.5
24173.369141,24448.070313,20971.929688,21920.460938,1822800000,21920.460938,27716.160156,27716.160156,24540.630859,24979.689453,41220417100,24979.689453,36274.25,36616.640625,33291.578125,34442.050781,441200,34442.050781,10930.900391,11035.650391,10004.549805,10386.599609,7030800,10386.599609,6325.5,6325.5,5721.600098,5913.299805,19515529400,5913.299805
21906.410156,22583.429688,21243.380859,22351.060547,1534700000,22351.060547,25228.75,26923.330078,25092.300781,26506.75,34971908500,26506.75,34650.628906,36389.21875,34303.378906,36194.300781,399800,36194.300781,10441.700195,10922.450195,10341.900391,10876.75,5318400,10876.75,5913.299805,6027.200195,5675.899902,5749.299805,18360242900,5749.299805
22629.390625,22698.789063,18948.580078,20014.769531,1529200000,20014.769531,27185.660156,27260.439453,25313.75,25845.699219,29876011600,25845.699219,36396.691406,36554.988281,34426.289063,36068.328125,121837500,36068.328125,10930.700195,10985.150391,10333.849609,10862.549805,6533100,10862.549805,5749.299805,5856.299805,5478.399902,5709.399902,15542943100,5709.399902
19655.130859,20892.679688,19241.369141,20773.490234,1275600000,20773.490234,25824.439453,28010.900391,24896.869141,27942.470703,38581138000,27942.470703,36198.128906,36701.03125,35375.511719,36256.691406,133470600,36256.691406,10868.849609,10987.450195,10583.650391,10830.950195,7273800,10830.950195,5709.399902,5979.899902,5620.299805,5937.299805,13683629100,5937.299805
20797.029297,21610.880859,20315.310547,21385.160156,1276100000,21385.160156,28193.279297,29014.189453,27534.199219,28633.179688,31422096300,28633.179688,36311.738281,37172.179688,35287.160156,35867.441406,60134300,35867.441406,10851.349609,11118.099609,10585.650391,10792.5,7461400,10792.5,5937.299805,6267.700195,5924.5,6252.700195,17196470900,6252.700195
21490.019531,21860.390625,20911.570313,21205.810547,1396900000,21205.810547,28716.599609,29486.150391,28201.089844,29051.359375,38996518300,29051.359375,36018.488281,38748.539063,35926.941406,38672.910156,318000,38672.910156,10842.650391,11630.349609,10817,11623.900391,6857200,11623.900391,6252.700195,6350.799805,6181.100098,6261.700195,19045805500,6261.700195
21500.890625,22362.919922,21471.119141,22258.730469,1187800000,22258.730469,29383.720703,30280.119141,29383.720703,29699.109375,35432393100,29699.109375,38858.878906,39487.449219,38460.25,39031.550781,312900,39031.550781,11665.200195,11856.150391,11549.099609,11748.150391,6516900,11748.150391,6261.700195,6477.899902,6258.799805,6418.399902,13912409100,6418.399902
22184.400391,22190.490234,20581.580078,20601.189453,1458100000,20601.189453,29643.050781,30081.550781,26850.269531,26901.089844,44724478400,26901.089844,39036.511719,40124.960938,36956.101563,39714.199219,396100,39714.199219,11725.549805,12041.150391,11108.299805,11922.799805,8645600,11922.799805,6418.399902,6598.299805,6289.600098,6491.799805,19128361600,6491.799805
20327.869141,21497.820313,20289.640625,21275.919922,1195400000,21275.919922,26909.710938,28634.480469,26671.900391,28542.619141,33476138400,28542.619141,39806.859375,40312.070313,38870.960938,39394.640625,311500,39394.640625,11953.75,12103.049805,11625.099609,11788.849609,6788000,11788.849609,6491.799805,6773.399902,6401,6699.200195,18705183500,6699.200195
21566.269531,21823.070313,20993.439453,21521.529297,1168700000,21521.529297,28904.039063,29007.980469,27701.439453,27777.75,25833237300,27777.75,39543.730469,40032.410156,37128.261719,37481.121094,445000,37481.121094,11839.900391,11981.75,10999.400391,11118,9988500,11118,6699.200195,6958.700195,6699.200195,6896.700195,18272688400,6896.700195
21361.580078,21556.689453,20110.759766,20704.369141,1373500000,20704.369141,27582.210938,27754.039063,24899.929688,25724.730469,41903210600,25724.730469,37387.179688,37807.550781,36102.351563,37332.789063,558800,37332.789063,11060.200195,11181.450195,10637.150391,11023.25,11153100,11023.25,6896.700195,6896.700195,6476.700195,6698.200195,21419352000,6698.200195
20625.75,22255.560547,20554.160156,21755.839844,1392600000,21755.839844,25627.830078,27366.449219,25498.109375,26092.269531,34931280900,26092.269531,37181.761719,39441.121094,35987.800781,38667.328125,565500,38667.328125,10960.950195,11694.849609,10670.25,11474.450195,12210000,11474.450195,6698.200195,6883.100098,6605.399902,6800.600098,21290345800,6800.600098
21831.439453,23008.429688,21276.009766,22927.039063,1347900000,22927.039063,25901.470703,27027.560547,25521.949219,26906.720703,31528918300,26906.720703,38813.480469,40392.21875,37415.828125,40129.050781,859000,40129.050781,11515.400391,11945,11090.150391,11877.450195,15461000,11877.450195,6800.600098,6867.5,6594.600098,6772.899902,18478531600,6772.899902
22730.490234,23608.060547,22705.599609,23293.910156,1356700000,23293.910156,26806.439453,27900.800781,26203.970703,26346.490234,31935674700,26346.490234,40196.070313,41163.789063,40014.230469,40793.808594,711300,40793.808594,11886.599609,12158.799805,11802.650391,12056.049805,13178000,12056.049805,6772.899902,6996,6743.799805,6948,18108700500,6948
23388.630859,24091.119141,23044.779297,23656.619141,1173000000,23656.619141,26475.339844,28418.650391,25995.150391,28189.75,26545016200,28189.75,41072.941406,41809.960938,40135.371094,41253.738281,538200,41253.738281,12137.049805,12293.900391,11832.299805,12168.450195,12549800,12168.450195,6948,6990.399902,6700.200195,6802.399902,14726648500,6802.399902
23319.759766,24115.949219,22892.949219,23205.179688,1133600000,23205.179688,28249.369141,29174.919922,26295.490234,26312.630859,32702114800,26312.630859,41340.269531,42273.871094,40476.550781,40723.488281,204300,40723.488281,12202.150391,12430.5,11929.599609,11962.099609,10965400,11962.099609,6802.399902,7260,6789.399902,7121.200195,13482036800,7121.200195
22874.269531,23995.369141,20916.400391,21142.960938,1396200000,21142.960938,26189.609375,28055.580078,25989.410156,26129.929688,38617191800,26129.929688,39701.019531,41709.300781,38219.96875,38297.289063,201400,38297.289063,11627.450195,12246.700195,11175.049805,11201.75,10198200,11201.75,7121.200195,7289.700195,6498.799805,6511.5,19383472200,6511.5
20849.789063,21719.779297,16358.19043,18917.009766,3101700000,18917.009766,26077.730469,26805.580078,21139.259766,23603.480469,70686647300,23603.480469,38910.949219,39083.171875,25638.900391,29468.490234,702000,29468.490234,11387.349609,11433,7511.100098,8597.75,21303000,8597.75,6501.299805,6598.799805,4564.100098,5110.600098,41755181900,5110.600098
18686.119141,20365.890625,17646.5,20193.689453,1837200000,20193.689453,23365.900391,24855.470703,22756.130859,24643.589844,36255335600,24643.589844,29505.330078,33887.25,27500.789063,33717.621094,346600,33717.621094,8584.099609,9889.049805,8055.799805,9859.900391,12736300,9859.900391,5110.600098,5623,5063.5,5597.700195,27360895000,5597.700195
19991.970703,21955.439453,19448.929688,21877.890625,1539400000,21877.890625,23895.109375,24766.830078,22519.730469,22961.470703,37135966500,22961.470703,32748.140625,32845.480469,29968.449219,32424.099609,544100,32424.099609,9533.5,9598.849609,8806.75,9580.299805,13675900,9580.299805,5597.700195,6029.899902,5246.399902,5872.200195,27232943400,5872.200195
21910.890625,23185.849609,21529.830078,22288.140625,1754000000,22288.140625,23539.910156,25303.779297,23539.910156,24427.189453,40112436500,24427.189453,32906.050781,35706.550781,32348.099609,34915.800781,541900,34915.800781,9726.849609,10553.150391,9544.349609,10302.099609,16778800,10302.099609,5872.200195,6314.600098,5823.5,6001.299805,33258396900,6001.299805
22338.300781,22965.560547,21710,21710,1454700000,21710,24563.570313,26782.619141,24526.910156,24595.349609,48701717400,24595.349609,35009.589844,38617.03125,34927.199219,37606.890625,442900,37606.890625,10323.799805,11341.400391,10299.599609,11073.450195,14640200,11073.450195,6001.299805,6272.299805,6000.399902,6058.299805,23016694200,6058.299805
21947.580078,23431.039063,21919.830078,23139.759766,1357300000,23139.759766,24566.810547,25847.109375,24167.789063,25177.050781,35256937100,25177.050781,37595.730469,40010.171875,36911.230469,38628.289063,381900,38628.289063,11057.549805,11794.25,10882.25,11387.5,14035500,11387.5,6058.299805,6369.899902,5992.399902,6245.899902,24319379800,6245.899902
23089.630859,23622.740234,22878.710938,23185.119141,1362400000,23185.119141,25085.669922,25254.140625,23124.25,23459.050781,38637026300,23459.050781,38754,39359.511719,36495.980469,38067.929688,309800,38067.929688,11464.299805,11618.099609,10790.200195,11247.549805,12928400,11247.549805,6245.899902,6316.200195,5951.299805,6009.299805,25441524400,6009.299805
23184.929688,23725.580078,22948.470703,22977.130859,1148600000,22977.130859,24039.390625,24970.589844,23674.519531,24107.419922,37826792700,24107.419922,38410.199219,41048.050781,38410.199219,39614.070313,323000,39614.070313,11364.450195,12025.450195,11347.049805,11642.400391,11602500,11642.400391,6009.299805,6455.600098,5970.299805,6133.200195,20624673100,6133.200195
23110.740234,26834.199219,23096.789063,26433.619141,1614800000,26433.619141,24274.830078,27040.410156,24232.660156,26341.490234,56229675200,26341.490234,39880.378906,44825.371094,39334.921875,44149.71875,407000,44149.71875,11697.349609,13145.849609,11557.400391,12968.950195,13004600,12968.950195,6133.200195,6923.100098,6105.399902,6742.100098,22020169400,6742.100098
26624.199219,27602.519531,26327.080078,27444.169922,1340300000,27444.169922,26422.710938,27340.990234,25998.869141,27231.130859,54554133600,27231.130859,44435.828125,47896.96875,44118.101563,47751.328125,390400,47751.328125,13062.200195,14024.849609,12962.799805,13981.75,12077600,13981.75,6742.100098,7009.700195,6732.600098,6850.600098,19431896800,6850.600098
27575.570313,28979.529297,27002.179688,27663.390625,1388600000,27663.390625,27087.130859,30191.160156,27079.240234,28283.710938,73416364000,28283.710938,47785.28125,50184.011719,46160.460938,46285.769531,424300,46285.769531,13996.099609,14753.549805,13596.75,13634.599609,13119900,13634.599609,6850.600098,7118.600098,6849.5,6870.899902,16266687600,6870.899902
27649.070313,30714.519531,27649.070313,28966.009766,1406000000,28966.009766,28457.849609,31183.359375,28382.259766,28980.210938,55941235800,28980.210938,46617.949219,52516.761719,46433.648438,49099.988281,439900,49099.988281,13758.599609,15431.75,13661.75,14529.150391,14313900,14529.150391,6870.899902,7207.700195,6770.799805,6940.600098,19244405400,6940.600098
29419.449219,30485,28308.570313,29178.800781,1956500000,29178.800781,29457.890625,29912,27505.080078,28378.349609,67911393800,28378.349609,49747.710938,51821.839844,48236.351563,49509.148438,270000,49509.148438,14702.5,15336.299805,14264.400391,14690.700195,9886800,14690.700195,6940.600098,7119.200195,6885.100098,7017,22933667200,7017
29441.910156,30208.890625,28419.839844,28812.630859,1231300000,28812.630859,28594.550781,29405.119141,28274.269531,28724.880859,39149674800,28724.880859,49868.53125,50375.769531,47204.5,48782.359375,249700,48782.359375,14798.400391,15044.349609,14151.400391,14631.099609,9344700,14631.099609,7017,7358.799805,7015.200195,7290.700195,18207374600,7290.700195
29024.009766,29685.410156,27385.029297,28860.080078,1313600000,28860.080078,28659.910156,29336.130859,27715.880859,29151.800781,44192230800,29151.800781,48356.011719,52013.21875,48028.070313,51937.441406,267400,51937.441406,14481.049805,15606.349609,14416.25,15582.799805,9859900,15582.799805,7290.700195,7448.299805,7154,7406.700195,19212253400,7406.700195
28998.650391,29480.849609,27795.859375,28791.529297,1258700000,28791.529297,29159.060547,29490.609375,28216.089844,28827.949219,45376408300,28827.949219,52067.511719,53126.730469,51450.578125,52482.710938,260100,52482.710938,15629.650391,15915.650391,15450.900391,15721.5,8079100,15721.5,7406.700195,7655.899902,7366.799805,7585,21281495200,7585
28832.410156,28852.310547,27272.490234,27283.589844,1108100000,27283.589844,28859.019531,28859.019531,24748.839844,25961.029297,49244260800,25961.029297,52638.5,53290.808594,51802.730469,52586.839844,210600,52586.839844,15755.049805,15962.25,15513.450195,15763.049805,5756800,15763.049805,7585,7722,7478,7664.200195,19714764400,7664.200195
27493.320313,28279.800781,26954.810547,28089.539063,1235400000,28089.539063,26054.810547,26822.470703,24581.599609,25878.990234,42631874600,25878.990234,52901.28125,57625.261719,52804.078125,57552.390625,191500,57552.390625,15874.900391,17153.5,15834.650391,17132.199219,6349900,17132.199219,7689.299805,7902.200195,7688.5,7823.299805,22806885700,7823.299805
28179.039063,30795.779297,28179.039063,29452.660156,1561500000,29452.660156,25871.820313,26560.039063,23771.460938,24575.640625,47170477800,24575.640625,57763.53125,60412.320313,57263.898438,59126.359375,255700,59126.359375,17185.599609,17947.650391,17055.050781,17618.150391,6955600,17618.150391,7823.299805,7840.700195,7446.5,7629.700195,28095996100,7629.700195
29235.109375,29489.109375,27293.619141,28892.689453,1601900000,28892.689453,24478.679688,26234.939453,23681.439453,25377.240234,33219748700,25377.240234,58889.769531,62245.429688,58551.140625,59306.929688,250800,59306.929688,17531.900391,18604.449219,17452.900391,17671.650391,7651200,17671.650391,7629.700195,7786.100098,7457.600098,7639.100098,22048349500,7639.100098
29330.679688,29960.929688,27819.140625,27821.759766,1433700000,27821.759766,25268.349609,25746.710938,23175.369141,23475.259766,36869190400,23475.259766,59577.480469,61036.558594,56382.929688,57064.871094,162000,57064.871094,17783.150391,18210.150391,16782.400391,16983.199219,5853100,16983.199219,7639.100098,7809.399902,7482.799805,7587.399902,23005252000,7587.399902
27866.730469,29121.009766,27588.609375,28791.710938,1284100000,28791.710938,23595.570313,24385.439453,22665.25,23397.669922,35474891800,23397.669922,57365.851563,59203.371094,55132.679688,58253.820313,177400,58253.820313,17104.400391,17639.5,16410.199219,17354.050781,5499300,17354.050781,7587.399902,7847.899902,7487.200195,7779.200195,19537791500,7779.200195
29098.410156,29388.160156,26044.519531,27001.980469,1387900000,27001.980469,23510.539063,24982.029297,22709.599609,23802.259766,41535672300,23802.259766,58310.089844,61475.148438,56409.628906,58014.171875,175100,58014.171875,17387.150391,18350.949219,16836.800781,17339.849609,5435500,17339.849609,7779.200195,7956.299805,7031.899902,7268.299805,21670375000,7268.299805
27167.140625,27880.699219,25775.640625,26526.820313,1390900000,26526.820313,24392.859375,25050.589844,22406.119141,22713.019531,34363309500,22713.019531,58672.859375,59618.511719,54383.199219,56247.28125,177500,56247.28125,17529.449219,17794.599609,16203.25,16793.900391,5620100,16793.900391,7268.299805,7646.700195,7225,7323.200195,22098820600,7323.200195
26836.740234,28338.810547,24681.740234,27821.429688,1882500000,27821.429688,22739.839844,22937.560547,18235.480469,21996.849609,71314955300,21996.849609,55629.300781,58890.921875,52260.820313,58568.511719,242300,58568.511719,16593.099609,17559.800781,15671.450195,17464.75,7959500,17464.75,7323.200195,7839.899902,7242.799805,7789.600098,32735476000,7789.600098
27624.109375,27965.939453,26051.039063,26847.900391,1345900000,26847.900391,21693.099609,22523.640625,19665.490234,21089.390625,39456522400,21089.390625,58530.730469,60845.101563,56009.070313,57060.871094,156900,57060.871094,17436.900391,18114.650391,16824.699219,17102.550781,5658100,17102.550781,7789.600098,7923.399902,7514.5,7724.799805,22125197500,7724.799805
26851.099609,27463.330078,25688.109375,27279.800781,1582900000,27279.800781,20927.619141,21415.199219,19178.890625,21415.199219,42724588700,21415.199219,56429.449219,57184.210938,52632.480469,55566.410156,197800,55566.410156,16924.449219,17132.849609,15735.75,16584.550781,6343200,16584.550781,7724.799805,7724.799805,7157.200195,7455.200195,28367739900,7455.200195
27295.630859,28389.75,25520.230469,26393.039063,1637700000,26393.039063,21407.789063,22449.310547,20697.169922,21859.789063,51399483400,21859.789063,55588.269531,56432.648438,50921.21875,53018.941406,131700,53018.941406,16594.400391,16793.849609,15183.400391,15780.25,5514100,15780.25,7455.200195,7488.799805,6581.600098,6746.5,31582088400,6746.5
26460.710938,28015.679688,25841.75,27801.640625,1339300000,27801.640625,21690.679688,22198.509766,20050.050781,20156.509766,37726894300,20156.509766,52863.339844,57619.269531,52094.25,57570.25,215400,57570.25,15703.700195,17172.800781,15511.049805,17158.25,5475300,17158.25,6746.5,7201.700195,6720.399902,7173.799805,22260986200,7173.799805
27813.820313,29222.769531,27530.599609,28091.529297,1397800000,28091.529297,20026.599609,20283.589844,19189.539063,19954.390625,40155849000,19954.390625,57823.101563,60411.199219,57367.46875,59537.070313,271700,59537.070313,17243.199219,17992.199219,17154.800781,17759.300781,5589500,17759.300781,7173.799805,7386.399902,7134.899902,7226.100098,26956356700,7226.100098
27797,28659.759766,25805.589844,25937.210938,1377200000,25937.210938,19761.720703,19839.509766,17016.279297,17222.830078,42070114000,17222.830078,58710.53125,60676.121094,56147.230469,57426.921875,341300,57426.921875,17485.699219,18096.150391,16747.699219,17094.349609,6896300,17094.349609,7226.100098,7258,6630,6678.700195,27833281700,6678.700195
25778.949219,27602.990234,25621.960938,27587.460938,1435500000,27587.460938,17050.25,18164.199219,14597.30957,14687.019531,45816860400,14687.019531,57403.921875,60786.699219,56683.398438,60746.589844,250200,60746.589844,17102.099609,18022.800781,16855.550781,18012.199219,4539900,18012.199219,6678.700195,7071,6609.799805,7054.799805,22694421200,7054.799805
27614.640625,28502.289063,27032.019531,27968.990234,1555800000,27968.990234,14859.919922,18645.349609,14859.919922,18597.230469,75233571200,18597.230469,61065.578125,63303.011719,60425.46875,63099.648438,285900,63099.648438,18130.699219,18816.050781,17959.199219,18758.349609,5257200,18758.349609,7054.799805,7487.600098,7011.399902,7480.700195,24677639900,7480.700195
28273.130859,28423.460938,25953.919922,26094.5,1484200000,26094.5,19058.900391,20099.769531,18530.820313,19781.410156,58529829700,19781.410156,63357.988281,63583.070313,59754.101563,60840.738281,182600,60840.738281,18871.949219,18887.599609,17774.25,18105.300781,4741600,18105.300781,7480.700195,7573.5,7170.799805,7221.700195,20340647800,7221.700195
25834.929688,27502.150391,25661.890625,27327.109375,1364600000,27327.109375,19570.429688,22700.849609,19303.730469,21842.330078,46990601700,21842.330078,60871.238281,61343.960938,58699.199219,59549.898438,182500,59549.898438,18131.699219,18251.949219,17405.550781,17662.150391,5632700,17662.150391,7221.700195,7729.399902,7087.799805,7686.100098,18169881200,7686.100098
